school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Appalachian State,-8.67,-1.6,73.6,75.96666666666667,40.166666666666664,59.36666666666667,0.42100000000000004,24.733333333333334,0.33799999999999997,22.466666666666665,0.6809999999999999,11.3,37.53333333333333,13.8,5.566666666666666,3.033333333333333,13.8,21.366666666666667,40.166666666666664,57.266666666666666,0.45899999999999996,17.2,0.376,24.733333333333334,0.6859999999999999,9.466666666666667,36.56666666666667,13.133333333333333,6.0,3.5,12.733333333333333,20.7,72.1,101.7,0.37799999999999995,0.41700000000000004,0.525,50.7,55.3,7.7,7.6,0.491,16.5,29.4,0.258,72.1,104.9,0.43200000000000005,0.3,0.55,49.3,50.0,8.3,10.1,0.515,15.6,26.5,0.29600000000000004,2017,0.3,0.06666666666666667
Arizona State,4.02,7.11,78.57575757575758,81.66666666666667,40.15151515151515,62.03030303030303,0.434,27.151515151515152,0.366,19.78787878787879,0.7490000000000001,9.212121212121213,32.57575757575758,13.030303030303031,5.878787878787879,3.212121212121212,10.424242424242424,16.848484848484848,40.15151515151515,61.81818181818182,0.479,25.303030303030305,0.364,18.515151515151516,0.7120000000000001,11.090909090909092,39.696969696969695,18.818181818181817,5.181818181818182,3.9393939393939394,13.333333333333334,18.303030303030305,72.5,108.0,0.319,0.43799999999999994,0.55,45.1,48.4,8.1,8.8,0.514,12.7,24.4,0.239,72.5,112.2,0.3,0.409,0.578,54.9,63.5,7.1,11.3,0.5539999999999999,15.9,32.2,0.213,2017,0.45454545454545453,0.4
Arizona,18.25,7.63,76.56756756756756,65.94594594594595,40.0,55.351351351351354,0.47700000000000004,16.89189189189189,0.39,22.43243243243243,0.765,10.27027027027027,36.7027027027027,13.54054054054054,5.4324324324324325,3.2162162162162162,11.162162162162161,16.89189189189189,40.0,57.32432432432432,0.42100000000000004,20.864864864864863,0.31,16.405405405405407,0.684,9.162162162162161,29.91891891891892,12.891891891891891,4.72972972972973,2.945945945945946,11.675675675675675,19.7027027027027,67.3,113.8,0.405,0.305,0.58,55.1,51.3,8.1,8.8,0.537,14.5,33.1,0.31,67.3,98.0,0.28600000000000003,0.364,0.506,44.9,53.4,7.0,7.7,0.47700000000000004,15.2,25.7,0.196,2017,0.8823529411764706,1.0
Little Rock,-6.07,-3.8,68.375,68.28125,40.3125,54.65625,0.44299999999999995,18.71875,0.34600000000000003,18.1875,0.741,9.53125,33.0625,11.84375,5.71875,3.75,12.875,18.46875,40.3125,51.90625,0.445,19.78125,0.36,20.875,0.7170000000000001,8.75,32.3125,12.625,5.375,2.46875,13.4375,16.5,66.1,102.7,0.33299999999999996,0.342,0.54,50.6,48.9,8.6,11.7,0.502,16.9,28.8,0.24600000000000002,66.1,102.6,0.402,0.381,0.552,49.4,54.7,8.1,6.9,0.514,17.9,27.1,0.28800000000000003,2017,0.46875,0.3076923076923077
Arkansas-Pine Bluff,-22.81,-10.28,61.78125,72.5,40.78125,53.90625,0.40299999999999997,19.40625,0.335,18.15625,0.652,10.46875,31.65625,10.4375,8.71875,2.90625,18.0625,22.4375,40.78125,50.96875,0.44799999999999995,20.34375,0.318,28.75,0.708,11.375,36.03125,13.5,9.53125,2.90625,16.71875,16.5,68.7,88.2,0.337,0.36,0.494,46.8,48.1,12.4,9.5,0.46299999999999997,22.4,29.8,0.22,68.7,103.5,0.564,0.39899999999999997,0.561,53.2,59.1,13.6,8.4,0.512,20.6,34.9,0.39899999999999997,2017,0.21875,0.05
Arkansas State,0.87,-2.1,73.3125,69.09375,40.15625,56.0,0.461,18.09375,0.38,23.21875,0.638,11.0,36.53125,12.40625,5.375,2.59375,12.9375,20.375,40.15625,54.84375,0.433,19.28125,0.316,22.625,0.685,9.5625,33.5625,12.84375,5.65625,3.90625,13.1875,20.5,68.8,106.1,0.415,0.32299999999999995,0.547,52.1,48.1,7.8,7.3,0.522,16.2,31.4,0.265,68.8,100.0,0.413,0.35200000000000004,0.527,47.9,54.1,8.2,10.3,0.489,16.7,27.2,0.28300000000000003,2017,0.625,0.4375
Arkansas,14.04,8.6,79.30555555555556,73.86111111111111,40.0,60.138888888888886,0.461,17.72222222222222,0.365,22.916666666666668,0.7609999999999999,11.13888888888889,36.05555555555556,13.805555555555555,7.722222222222222,4.722222222222222,11.88888888888889,20.52777777777778,40.0,59.97222222222222,0.41700000000000004,22.0,0.332,23.416666666666668,0.705,12.777777777777779,36.72222222222222,12.61111111111111,5.194444444444445,3.2777777777777777,13.25,18.61111111111111,71.7,110.7,0.381,0.295,0.5579999999999999,49.5,49.8,10.8,12.4,0.514,14.3,31.7,0.29,71.7,103.1,0.39,0.36700000000000005,0.519,50.5,50.4,7.2,7.7,0.478,15.7,33.9,0.275,2017,0.7352941176470589,0.5555555555555556
Army,-5.84,-4.1,72.625,73.125,40.46875,59.5625,0.442,25.78125,0.353,16.65625,0.655,9.90625,37.90625,16.25,5.5625,1.90625,15.09375,19.375,40.46875,59.59375,0.44,20.8125,0.33,20.03125,0.69,8.59375,35.25,13.5625,7.46875,3.84375,12.59375,17.125,72.0,99.7,0.28,0.433,0.5379999999999999,51.8,61.8,7.6,4.9,0.518,18.3,27.1,0.183,72.0,100.3,0.336,0.349,0.529,48.2,51.7,10.2,11.4,0.498,15.4,23.5,0.23199999999999998,2017,0.40625,0.2857142857142857
Auburn,8.17,7.33,80.40625,79.5625,40.3125,61.53125,0.43700000000000006,24.65625,0.366,26.125,0.672,11.53125,36.59375,13.0,7.3125,5.0625,13.5625,20.875,40.3125,61.625,0.43700000000000006,23.90625,0.35700000000000004,23.90625,0.72,12.4375,39.0,13.59375,6.15625,2.90625,15.0625,22.65625,75.2,106.1,0.425,0.401,0.544,48.4,48.3,9.6,13.4,0.511,15.5,30.3,0.285,75.2,105.0,0.38799999999999996,0.38799999999999996,0.545,51.6,50.5,8.1,7.9,0.506,17.1,33.2,0.27899999999999997,2017,0.5625,0.5
Austin Peay,-11.0,-2.32,77.7,83.83333333333333,40.5,57.266666666666666,0.469,21.333333333333332,0.355,23.166666666666668,0.708,8.166666666666666,30.433333333333334,10.8,5.7,2.433333333333333,12.433333333333334,18.233333333333334,40.5,62.56666666666667,0.491,23.8,0.37,18.6,0.7290000000000001,12.133333333333333,37.4,15.766666666666667,5.566666666666666,2.8333333333333335,13.566666666666666,20.533333333333335,71.8,106.9,0.405,0.373,0.569,44.9,40.2,7.8,6.3,0.535,15.4,24.4,0.28600000000000003,71.8,115.3,0.297,0.38,0.5870000000000001,55.1,51.3,7.7,7.9,0.562,16.0,35.3,0.217,2017,0.36666666666666664,0.26666666666666666
Ball State,-1.45,-3.57,78.73529411764706,75.5,40.588235294117645,59.23529411764706,0.461,24.735294117647058,0.379,20.470588235294116,0.718,9.852941176470589,37.6764705882353,15.558823529411764,5.970588235294118,3.4705882352941178,14.588235294117647,19.352941176470587,40.588235294117645,61.6764705882353,0.42200000000000004,22.08823529411765,0.35600000000000004,21.705882352941178,0.718,10.941176470588236,35.94117647058823,12.205882352941176,7.264705882352941,3.2941176470588234,12.794117647058824,19.441176470588236,72.7,106.7,0.34600000000000003,0.418,0.5710000000000001,51.2,56.9,8.1,8.8,0.54,17.5,28.3,0.248,72.7,102.4,0.35200000000000004,0.358,0.524,48.8,46.9,9.8,9.5,0.486,15.1,28.2,0.253,2017,0.6176470588235294,0.5
Baylor,19.75,11.87,72.85714285714286,63.65714285714286,40.0,55.885714285714286,0.47100000000000003,18.314285714285713,0.359,18.885714285714286,0.723,12.885714285714286,37.97142857142857,15.542857142857143,5.142857142857143,4.742857142857143,13.4,17.62857142857143,40.0,56.0,0.405,19.62857142857143,0.32299999999999995,16.742857142857144,0.713,10.028571428571428,29.228571428571428,13.2,5.4,3.6,11.342857142857143,18.428571428571427,65.3,111.5,0.33799999999999997,0.32799999999999996,0.562,56.5,59.1,7.9,13.0,0.53,17.1,40.2,0.244,65.3,97.5,0.299,0.35100000000000003,0.498,43.5,58.2,8.3,9.6,0.462,15.1,28.6,0.213,2017,0.78125,0.5714285714285714
Belmont,4.28,-1.69,76.73333333333333,69.26666666666667,40.166666666666664,56.766666666666666,0.469,29.833333333333332,0.342,17.366666666666667,0.768,8.466666666666667,35.233333333333334,16.033333333333335,4.366666666666666,2.6666666666666665,12.666666666666666,17.7,40.166666666666664,57.96666666666667,0.42700000000000005,18.633333333333333,0.318,18.6,0.746,8.766666666666667,32.43333333333333,11.333333333333334,5.7,2.9,11.333333333333334,17.8,69.0,110.7,0.306,0.526,0.59,52.1,60.3,6.3,6.8,0.5579999999999999,16.3,26.3,0.235,69.0,100.0,0.321,0.321,0.518,47.9,45.8,8.2,10.8,0.478,14.5,24.7,0.239,2017,0.7666666666666667,0.7333333333333333
Bethune-Cookman,-19.44,-11.21,71.09375,77.8125,41.09375,63.1875,0.415,22.25,0.32,17.3125,0.662,12.40625,35.46875,14.0,7.65625,3.0,12.90625,20.125,41.09375,59.03125,0.469,21.0,0.335,22.90625,0.6729999999999999,12.4375,39.96875,16.5,5.8125,3.84375,14.59375,16.34375,70.1,98.7,0.27399999999999997,0.35200000000000004,0.498,47.0,53.3,10.6,7.9,0.47200000000000003,15.3,31.1,0.182,70.1,108.1,0.38799999999999996,0.35600000000000004,0.557,53.0,59.6,8.1,9.4,0.529,17.3,35.0,0.261,2017,0.3125,0.13333333333333333
Binghamton,-11.99,-5.79,67.96875,70.9375,40.15625,54.90625,0.43700000000000006,21.40625,0.36200000000000004,17.34375,0.705,7.84375,32.96875,12.8125,5.21875,2.4375,12.40625,17.03125,40.15625,56.65625,0.45,21.46875,0.361,17.9375,0.6829999999999999,9.1875,34.90625,14.0,5.8125,3.03125,11.65625,16.9375,67.4,100.4,0.316,0.39,0.5379999999999999,48.6,53.4,7.7,6.9,0.508,16.4,23.4,0.223,67.4,104.8,0.317,0.379,0.544,51.4,55.0,8.6,9.0,0.518,15.2,26.8,0.21600000000000003,2017,0.375,0.23529411764705882
Boise State,5.52,2.72,75.125,71.1875,40.0,56.3125,0.45,22.6875,0.348,23.21875,0.7120000000000001,9.65625,35.59375,12.09375,4.9375,2.40625,12.78125,20.6875,40.0,56.71875,0.42700000000000005,17.0,0.336,23.375,0.7290000000000001,9.25,33.78125,11.8125,6.0,4.59375,11.8125,20.3125,70.4,106.7,0.41200000000000003,0.40299999999999997,0.5579999999999999,51.3,47.7,7.0,6.1,0.52,16.0,28.2,0.294,70.4,101.1,0.41200000000000003,0.3,0.525,48.7,48.8,8.5,13.7,0.47700000000000004,14.8,26.3,0.3,2017,0.625,0.5333333333333333
Boston College,2.2,8.08,72.5,78.375,40.0,58.75,0.44799999999999995,21.40625,0.374,17.375,0.68,9.125,34.96875,14.78125,5.59375,2.71875,14.59375,18.65625,40.0,57.5,0.47,20.21875,0.354,22.78125,0.7559999999999999,8.21875,34.65625,15.65625,7.6875,3.75,12.4375,16.46875,72.5,100.0,0.29600000000000004,0.364,0.541,50.2,56.1,7.7,7.3,0.516,17.9,25.7,0.201,72.5,108.1,0.396,0.35200000000000004,0.574,49.8,58.0,10.6,10.0,0.532,15.4,24.1,0.299,2017,0.28125,0.0
Boston University,-2.43,-3.66,73.09375,70.75,40.625,57.625,0.44299999999999995,24.15625,0.354,19.34375,0.696,9.71875,35.65625,14.03125,8.28125,2.53125,13.875,19.0625,40.625,56.53125,0.425,23.59375,0.363,20.65625,0.684,10.03125,35.5625,13.78125,7.03125,3.25,14.78125,17.375,69.9,102.9,0.336,0.419,0.547,50.1,55.0,11.7,7.7,0.517,17.2,27.6,0.23399999999999999,69.9,99.6,0.365,0.41700000000000004,0.5329999999999999,49.9,57.3,9.9,9.7,0.501,18.2,27.9,0.25,2017,0.5625,0.4
Bowling Green State,-6.0,-2.0,73.59375,76.65625,40.46875,61.15625,0.425,20.125,0.342,22.0625,0.667,11.03125,36.03125,12.1875,6.90625,2.71875,12.75,19.46875,40.46875,59.15625,0.46399999999999997,21.09375,0.342,19.9375,0.727,9.71875,37.8125,13.125,6.28125,3.9375,14.75,20.71875,72.7,100.1,0.361,0.32899999999999996,0.514,48.8,46.9,9.4,7.1,0.48100000000000004,15.1,28.2,0.24100000000000002,72.7,104.3,0.337,0.35700000000000004,0.5589999999999999,51.2,47.8,8.5,9.6,0.525,17.7,28.0,0.245,2017,0.40625,0.2
Bradley,-2.84,2.94,65.54545454545455,70.6969696969697,40.15151515151515,52.18181818181818,0.425,18.454545454545453,0.35600000000000004,21.78787878787879,0.6729999999999999,9.0,35.03030303030303,11.272727272727273,6.151515151515151,3.5757575757575757,15.121212121212121,20.363636363636363,40.15151515151515,56.18181818181818,0.418,21.96969696969697,0.342,22.666666666666668,0.715,10.878787878787879,36.21212121212121,13.727272727272727,7.818181818181818,3.121212121212121,13.090909090909092,19.757575757575758,68.6,95.1,0.418,0.354,0.524,49.2,50.9,8.9,10.5,0.488,19.5,26.2,0.281,68.6,102.6,0.40299999999999997,0.391,0.528,50.8,58.5,11.3,9.3,0.485,16.4,29.5,0.289,2017,0.3939393939393939,0.23076923076923078
Brigham Young,8.22,1.87,80.61764705882354,74.26470588235294,40.0,60.5,0.456,19.647058823529413,0.344,25.558823529411764,0.733,10.676470588235293,41.705882352941174,15.705882352941176,6.588235294117647,4.588235294117647,13.794117647058824,19.323529411764707,40.0,63.970588235294116,0.41700000000000004,24.88235294117647,0.324,19.91176470588235,0.645,10.264705882352942,36.1764705882353,14.235294117647058,6.970588235294118,2.9705882352941178,12.235294117647058,21.352941176470587,75.6,106.7,0.42200000000000004,0.325,0.555,53.5,57.0,8.7,11.7,0.511,16.0,29.2,0.31,75.6,98.2,0.311,0.389,0.506,46.5,53.4,9.2,7.3,0.48,14.3,24.9,0.201,2017,0.6470588235294118,0.5555555555555556
Brown,-8.55,-4.08,75.83333333333333,77.93333333333334,40.0,55.333333333333336,0.44299999999999995,22.166666666666668,0.36700000000000005,24.633333333333333,0.759,9.166666666666666,31.1,13.3,7.6,1.8666666666666667,14.333333333333334,19.9,40.0,55.63333333333333,0.499,20.533333333333335,0.37200000000000005,20.766666666666666,0.7140000000000001,9.233333333333333,33.9,14.8,6.966666666666667,4.233333333333333,15.8,22.0,72.1,105.1,0.445,0.401,0.5660000000000001,47.8,54.3,10.5,5.3,0.516,17.6,27.1,0.33799999999999997,72.1,108.0,0.373,0.369,0.595,52.2,53.4,9.7,12.8,0.5670000000000001,19.4,29.6,0.267,2017,0.43333333333333335,0.3333333333333333
Bryant,-9.69,-5.43,74.15625,77.4375,41.09375,59.90625,0.43799999999999994,21.90625,0.33799999999999997,19.875,0.72,10.78125,35.875,14.375,6.8125,2.15625,13.375,21.25,41.09375,59.5,0.452,22.0,0.332,22.28125,0.735,10.96875,36.71875,13.5,6.15625,3.6875,12.71875,18.71875,70.0,103.2,0.332,0.366,0.535,49.4,54.8,9.5,5.8,0.499,16.2,29.5,0.239,70.0,107.7,0.374,0.37,0.552,50.6,50.2,8.6,9.7,0.513,15.4,30.4,0.275,2017,0.375,0.11764705882352941
Bucknell,5.89,-2.48,76.25714285714285,67.88571428571429,40.0,56.02857142857143,0.48,21.542857142857144,0.379,20.857142857142858,0.6809999999999999,8.628571428571428,34.371428571428574,14.571428571428571,7.2,3.8285714285714287,13.314285714285715,18.714285714285715,40.0,57.628571428571426,0.426,18.02857142857143,0.342,19.057142857142857,0.66,9.914285714285715,33.6,12.114285714285714,7.0285714285714285,3.0,13.914285714285715,19.228571428571428,70.7,107.9,0.37200000000000005,0.384,0.578,50.6,54.1,10.2,9.7,0.5529999999999999,16.8,26.7,0.253,70.7,96.1,0.331,0.313,0.509,49.4,49.3,9.9,8.7,0.48,17.3,27.8,0.218,2017,0.7647058823529411,0.6428571428571429
Buffalo,0.92,-1.01,77.6875,74.21875,40.15625,60.78125,0.451,22.71875,0.33,22.21875,0.6920000000000001,12.03125,40.46875,14.34375,5.65625,3.96875,14.15625,22.96875,40.15625,59.8125,0.415,20.96875,0.34700000000000003,25.375,0.682,11.3125,35.75,12.65625,6.375,3.3125,12.8125,19.6875,73.1,105.8,0.366,0.374,0.545,53.1,52.3,7.7,10.2,0.513,16.6,33.0,0.253,73.1,101.1,0.424,0.35100000000000003,0.516,46.9,51.0,8.7,8.7,0.47600000000000003,15.1,28.5,0.289,2017,0.53125,0.5333333333333333
Butler,17.7,10.23,76.32352941176471,68.8529411764706,40.294117647058826,55.8235294117647,0.47700000000000004,21.0,0.366,20.705882352941178,0.741,8.441176470588236,32.088235294117645,13.323529411764707,6.0588235294117645,2.823529411764706,10.176470588235293,18.823529411764707,40.294117647058826,54.029411764705884,0.445,20.38235294117647,0.33299999999999996,20.0,0.6970000000000001,8.617647058823529,31.323529411764707,10.764705882352942,5.029411764705882,2.5588235294117645,13.264705882352942,19.205882352941178,67.3,112.6,0.371,0.376,0.581,50.6,50.0,8.9,8.4,0.546,13.4,27.1,0.275,67.3,101.6,0.37,0.377,0.542,49.4,44.7,7.4,7.3,0.508,17.3,26.7,0.258,2017,0.7419354838709677,0.625
Cal Poly,-10.71,-4.22,67.16129032258064,72.3225806451613,40.32258064516129,58.064516129032256,0.40299999999999997,24.451612903225808,0.34,17.225806451612904,0.6970000000000001,9.67741935483871,32.354838709677416,10.387096774193548,5.225806451612903,3.6451612903225805,10.741935483870968,18.516129032258064,40.32258064516129,54.70967741935484,0.466,15.193548387096774,0.391,21.419354838709676,0.7170000000000001,9.67741935483871,37.25806451612903,12.806451612903226,4.741935483870968,3.032258064516129,12.0,17.838709677419356,66.7,99.9,0.297,0.42100000000000004,0.507,46.5,44.4,7.8,9.2,0.475,14.0,26.0,0.207,66.7,107.5,0.392,0.278,0.557,53.5,50.2,7.1,9.0,0.521,15.6,29.9,0.281,2017,0.3548387096774194,0.3125
Cal State Bakersfield,3.21,-1.94,71.48571428571428,63.857142857142854,40.714285714285715,58.142857142857146,0.44,18.62857142857143,0.35100000000000003,21.571428571428573,0.64,12.371428571428572,38.542857142857144,14.485714285714286,8.17142857142857,3.914285714285714,14.82857142857143,22.685714285714287,40.714285714285715,53.542857142857144,0.371,21.771428571428572,0.318,24.857142857142858,0.691,11.114285714285714,35.2,11.0,6.085714285714285,3.3714285714285714,16.685714285714287,19.6,69.6,100.8,0.371,0.32,0.523,52.3,56.6,11.5,12.3,0.496,17.8,33.9,0.237,69.6,90.1,0.46399999999999997,0.40700000000000003,0.489,47.7,55.3,8.6,8.5,0.436,20.3,29.8,0.321,2017,0.7142857142857143,0.6470588235294118
Cal State Fullerton,-7.55,-6.85,73.46875,71.25,41.09375,57.8125,0.444,19.71875,0.311,23.34375,0.687,10.65625,37.375,12.09375,6.96875,3.65625,14.53125,20.8125,41.09375,56.96875,0.423,19.96875,0.332,22.78125,0.722,9.28125,34.1875,12.0,6.125,3.28125,14.28125,20.0625,70.8,100.9,0.40399999999999997,0.341,0.5329999999999999,52.2,47.1,9.6,9.9,0.49700000000000005,17.4,30.0,0.27699999999999997,70.8,97.9,0.4,0.35100000000000003,0.526,47.8,49.8,8.4,8.6,0.48100000000000004,17.4,25.8,0.289,2017,0.53125,0.3333333333333333
